src,mar_Deva,hin_Deva
"Established during the British Epoch in 1851, the museum is an ideal place for people who are inclined toward history and art.",१८५१ साली ब्रिटिशांच्या कालखंडात स्थापन झालेलं हे संग्रहालय हे इतिहास आणि कलेकडे कल असलेल्या लोकांसाठी एक आदर्श ठिकाण आहे.,1851 में अंग्रेज़ों के ज़माने में बनाया गया ये म्यूज़ियम उन लोगों के लिए सही जगह है जिनका झुकाव इतिहास और कला की ओर है।
Do you have questions?,तुझे काही प्रश्न आहेत का?,क्या तुम कुछ पूछना चाहते हो?
"No, thank you very much for sharing this.",नाही. ही माहिती दिल्याबद्दल खूप आभार.,"नहीं, यह शेयर करने के लिए बहुत-बहुत धन्यवाद।"
I'll make a note of them.,मी त्यांचं टिपण काढीन.,मैं इन्हें ध्यान में रखूँगा।
You are welcome!,स्वागत आहे तुझं!,इसमें धन्यवाद की क्या बात है!
Thank you for visiting the Literary Aid Association.,लिटररी एड असोसिएशनला भेट दिल्याबद्दल धन्यवाद.,साहित्यिक सहायता संघ आने के लिए धन्यवाद।
What can I do to assist you?,मी आपली काय मदत करू शकतो?,मैं आपकी क्या सहायता कर सकता हूँ?
Thank you very much!,खूप खूप धन्यवाद!,बहुत-बहुत धन्यवाद!
I'd like to ask you a few questions about literary art in India.,मला भारतातील साहित्यिक कलेबद्दल तुम्हाला काही प्रश्न विचारायला आवडेल.,मैं आपसे भारत में साहित्यिक कला को लेकर कुछ सवाल करना चाहता हूँ।
"Okay, that's alright. I will try to help you with my knowledge and understanding.","बरं, काही हरकत नाही. मी माझं ज्ञान आणि समज यानुसार आपल्याला मदत करायचा प्रयत्न करीन.",हाँ ज़रूर। मैं अपनी जानकारी और समझ के हिसाब से आपकी मदद करने की कोशिश करूँगा।
What is the definition of literary art?,साहित्यिक कलेची व्याख्या काय ?,साहित्यिक कला की परिभाषा क्या है?
"Literary arts are works of literature that are beautiful in style, theme, characters, or storyline. Lyric poems, dramas, short tales, and novels are all examples.","साहित्यिक कला या शैली, संकल्पना, पात्रं किंवा कथानक हे सर्व सुंदर असलेल्या अशा साहित्यकृती आहेत. भावकविता, नाटके, लघुकथा आणि कादंबऱ्या ही सगळी याची उदाहरणं.","साहित्यिक कला, साहित्य से संबंधित कृतियाँ हैं जो शैली, विषय, किरदार या कहानी में बेहतरीन होती हैं। गाई जाने वाली कविताएँ, नाटक, लघु कथाएँ और उपन्यास सभी उदाहरण हैं।"
What is the importance of literary arts?,साहित्यिक कलांचं महत्त्व काय?,साहित्यिक कला का क्या महत्व है?
It allows us to exchange knowledge about anything in ways that aren't possible to express verbally.,"जे मौखिकरीत्या व्यक्त करणं शक्य नसतं, अशा पद्धतींनी ती कोणत्याही गोष्टींबद्दलच्या ज्ञानाचं आदानप्रदान करणं शक्य करते.",इससे हम उन सभी चीज़ों के बारे में एक दूसरे को जानकारी दे सकते हैं जिन्हें बोल कर व्यक्त करना असंभव है।
"We find a method to express our feelings, ideas, experiences, and whatever else comes to mind by writing.","आपल्या भावना, कल्पना, अनुभव आणि इतर जे काही मनात येईल, ते लिहून अभिव्यक्त करण्याची पद्धत आपल्याला गवसते.","हम अपनी भावनाओं, विचारों, अनुभवों और जो कुछ भी हमारे ध्यान में आता है, उसे लिखकर व्यक्त करना का तरीका ढूँढते हैं।"
Okay. Which is the earliest literature of India?,बरं. भारतातील सर्वांत जुनं साहित्य कोणतं?,ओके। भारत का सबसे पुराना साहित्य कौन-सा है?
The Vedas are India's oldest known works of literature.,वेद या भारतातील सर्वांत जुन्या ज्ञात साहित्यकृती आहेत.,वेदों को भारत के सबसे पुराने साहित्य के तौर पर जाना जाता है।
They were written in Sanskrit and passed down from generation to generation orally.,ते संस्कृतमध्ये लिहिले गेले होते आणि मौखिक परांपरेनी एका पिढीकडून दुसऱ्या पिढीकडे असे पोहोचवले गेले.,वे संस्कृत में लिखे गए थे और मौखिक रूप से पीढ़ी दर पीढ़ी आगे बढ़ते गए।
Which are the genres of Literary art in India?,भारतातील साहित्यिक कलेच्या विधा कोणकोणत्या आहेत ?,भारत में साहित्यिक कला की कौन-कौन सी शैलियाँ हैं?
"Prose, Drama, and Poetry are the three major genres.","गद्य, नाटक आणि काव्य हे तीन प्रमुख प्रकार आहेत.","गद्य, नाटक और काव्य तीन प्रमुख शैलियाँ हैं।"
Prose is a type of literature that follows a predictable pattern of conversation and syntax.,"गद्य हा असा साहित्यप्रकार आहे, ज्यात संवाद आणि वाक्यरचनेची एक अनुमानजन्य पद्धत अनुसरली जाते.",गद्य ऐसा साहित्य है जिसमें बातचीत और वाक्य रचना का एक परिचित तरीका अपनाया जाता है।
"A metrical story might be fiction or nonfiction, and it can cover a wide range of topics.",छंदोबद्ध कथा ही काल्पनिक किंवा बिगर काल्पनिक असू शकते आणि त्यात वेगवेगळे विषय हाताळलेले असू शकतात.,"छंदमयी कथा काल्पनिक या गैर-कथा हो सकती है, और यह कई तरह के विषयों को कवर कर सकती है।"
"Poetry, on the other hand, is a literary work that employs rhyme, rhythm, and other techniques to communicate a powerful feeling or concept.","दुसऱ्या बाजूला, काव्य ही अशी साहित्यकृती असते, जी शक्तिशाली भावना किंवा संकल्पना रसिकांपर्यंत पोहोचवण्यासाठी यमक, लय आणि अन्य तंत्रांचा वापर करते.","वहीं दूसरी ओर, कविता ऐसी साहित्यिक रचना है जिसमें किसी प्रबल भावना या विचार को बताने के लिए ताल, तुकबंदी और अन्य तरीके शामिल होते हैं।"
What was India's first literary language?,भारतातील पहिली साहित्यिक भाषा कोणती होती ?,भारत की पहली साहित्यिक भाषा कौन-सी थी?
Sanskrit is the world's oldest language.,संस्कृत ही जगातील सर्वांत जुनी भाषा आहे.,संस्कृत दुनिया की सबसे पुरानी भाषा है।
Could you please expand on this?,याविषयी सविस्तर सांगू शकाल का?,क्या आप इसके बारे में और समझा कर बता सकते हैं?
"Sure! Since the Shruti Parampara, Sanskrit literature has been passed down to us by oral tradition.",नक्कीच! श्रृती परंपरेपासून संस्कृत साहित्य आमच्याकडे मौखिक परंपरेनी चालत आलं आहे.,"बिल्कुल! श्रुति परम्परा के बाद से, संस्कृत साहित्य हमें मौखिक परंपरा द्वारा मिलता गया है।"
The maximum number of works is limited to poetry.,जास्तीत जास्त कृती काव्यापुरत्या मर्यादित आहेत.,सबसे ज़्यादा काम कविता में किया गया है।
"A continuous flow of Sanskrit works in poetry can be traced back to the Rigveda, the oldest document in world literature.","काव्यातील संस्कृत कृतींचा सातत्यपूर्ण प्रवाह, जागतिक साहित्यातील सर्वांत जुना दस्तऐवज असलेल्या ऋग्वेदापर्यंत मागे नेता येतो.","कविता में संस्कृत रचनाओं पर लगातार काम ऋग्वेद में देखा जा सकता है, जो विश्व साहित्य का सबसे पुराना दस्तावेज़ है।"
That's fantastic!,हे तर फारच उत्तम आहे !,कमाल की बात है!
"Sir, thank you for your excellent explanations.","महाशय, आपण दिलेल्या उत्तम स्पष्टीकरणांबद्दल धन्यवाद.","सर, इतने अच्छे से समझाने के लिए धन्यवाद।"
You are welcome at any time!,आपलं कधीही स्वागत आहे!,आपका स्वागत है!
Have a wonderful day!,आपला दिवस उत्तम जावो!,आपका दिन शुभ हो!
Bye!,"बरं, येतो!",बाय!
"Hello, I am calling to enquire about the visiting hours at the Qutub Minar.","नमस्कार, मी कुतुबमिनारला भेट द्यायच्या वेळांविषयी चौकशी करण्यासाठी फोन केला आहे.","हैलो, मैं कुतुब मीनार देखने का समय जानने के लिए कॉल कर रहा हूँ।"
"Yes, the monument is open on all days and you can visit any time between 7:00 am and 5:00 pm.",हो. हे स्मारक सर्व दिवशी खुलं असतं आणि तुम्ही कधीही सकाळी ७.०० ते संध्याकाळी ५.०० या दरम्यान भेट देऊ शकता.,"जी, यह स्मारक हर दिन खुला रहता है और आप सुबह 7 बजे से शाम 5 बजे के बीच किसी भी समय आ सकते हैं।"
What is the entry fee for adults?,प्रौढांसाठी प्रवेश शुल्क किती आहे?,वयस्कों की एंट्री फ़ी क्या है?
There is no different entry fee for adults.,प्रौढांसाठी असे वेगळे प्रवेश शुल्क नाही.,वयस्कों के लिए कोई अलग एंट्री फ़ी नहीं है।
It depends on whether you are an Indian or a foreigner.,तुम्ही भारतीय आहात की परदेशी यावर ते अवलंबून असतं.,यह इस बात पर निर्भर करता है कि आप भारतीय हैं या विदेशी।
For Indians it is 35 rupees and for foreigners it's 550 rupees.,भारतीयांसाठी ते ३५ रुपये आणि परदेशी नागरिकांसाठी ५५० रुपये आहे.,भारतीयों के लिए यह 35 रुपये है और विदेशियों के लिए 550 रुपये है।
I see. I am a student at Jadavpur University.,असं होय. मी जाधवपूर विद्यापीठाचा विद्यार्थी आहे.,अच्छा। मैं जादवपुर यूनिवर्सिटी का छात्र हूँ।
Is there a student discount that I can avail?,"विद्यार्थ्यांसाठी काही सवलत आहे का, जिचा मला लाभ घेता येईल?",कोई स्टूडेंट डिस्काउंट है जो मुझे मिल सकता है?
I am planning on bringing four of my friends as well.,मी माझ्या चार मित्रांनाही सोबत आणायचा बेत आखतोय.,मैं अपने साथ चार दोस्तों को भी लाने के बारे में सोच रहा हूँ।
There is no student discount as such.,विद्यार्थ्यांसाठी अशी काही सवलत नाही.,ऐसा तो कोई स्टूडेंट डिस्काउंट नहीं है।
But you can get a discount if you purchase the tickets online or scan a QR code for payment.,"पण तुम्ही जर तिकिटं ऑनलाइन विकत घेतलीत किंवा पैसे भरण्यासाठी क्यूआर कोड स्कॅन केलात, तर तुम्हाला सवलत मिळू शकते.","लेकिन अगर आप ऑनलाइन टिकट खरीदते हैं या पेमेंट के लिए क्यू.आर. कोड स्कैन करते हैं, तो आपको डिस्काउंट मिल सकता है।"
"Ok, here is my number.",बरं. हा माझा फोनक्रमांक आहे.,"ठीक है, यह मेरा नंबर है।"
Could you please send me a link to the website on WhatsApp?,तुम्ही कृपया मला या संकेतस्थळाची लिंक व्हॉटस्अ‍ॅपवर पाठवू शकाल का ?,क्या आप मुझे वॉट्सएप पर वेबसाइट की लिंक भेज सकते हैं?
"Sure, I can do that.",नक्कीच. मी तसं करु शकतो.,"हाँ, मैं भेज सकता हूँ।"
You can book the tickets well in advance this way.,अशा प्रकारे तुम्ही तिकिटं बरीच आधी आरक्षित करू शकता.,इस तरह से आप बहुत एडवांस में टिकट बुक कर सकते हैं।
"Ok, which hours are the least busy?",ठीक आहे. कुठल्या वेळी गर्दी कमी असते?,"ठीक है, किस समय भीड़ सबसे कम रहती है?"
My friends and I need to visit the Qutub Minar to shoot a documentary.,माझ्या मित्रांना आणि मला एक माहितीपट चित्रित करण्यासाठी कुतूबमिनारला भेट द्यायची आहे.,मैं और मेरे दोस्त डॉक्यूमेंट्री शूट करने के लिए कुतुब मीनार आना चाहते हैं।
"So, it would be ideal if we could avoid the crowd.",त्यामुळे आम्ही जर गर्दी टाळू शकलो तर ते उत्तम होईल.,"तो, अगर हम भीड़ से बच सकें तो अच्छा रहेगा।"
The monument is busy most of the time but especially from November to March because that is the best time for visiting it.,"स्मारक बहुतेकवेळा व्यग्रच असतं, विशेषतः नोव्हेंबर ते मार्च या काळात, कारण भेट देण्यासाठी तो सर्वोत्तम काळ आहे.",स्मारक में ज़्यादातर समय भीड़ रहती है ख़ास तौर से नवंबर से लेकर मार्च के बीच क्योंकि इसे देखने का सबसे अच्छा टाइम वही होता है।
The crowds have deteriorated a little due to covid so if you come early morning you should be able to shoot in peace.,"कोविडमुळं गर्दी काहीशी ओसरलेली आहे, त्यामुळे जर तुम्ही अगदी सकाळी खूप लवकर आलात तर तुम्हाला शांतपणे चित्रीकरण करता येईल.","कोविड की वजह से भीड़ थोड़ी कम हो गई है, तो अगर आप सुबह जल्दी आ सकते हों तो आप शांत माहौल में शूट कर सकेंगे।"
"Ok, early morning, I will keep that in mind.","ठीक. सकाळी खूप लवकर, मी हे लक्षात ठेवीन.","ठीक है, सुबह जल्दी, ये मैं ध्यान रखूँगा।"
Can we go to the top of the tower?,आम्ही मनोऱ्याच्या शिखरावर जाऊ शकतो का?,क्या हम मीनार के ऊपर जा सकते हैं?
It would be amazing if we could include the view from the top of the Minar in our documentary.,आमच्या माहितीपटात आम्ही मिनारच्या शिखरावरून दिसणाऱ्या दृश्याचा समावेश करू शकलो तर ते उत्तम होईल.,अगर हम अपनी डॉक्यूमेंट्री में मीनार के ऊपर से लिया गया व्यू शामिल कर सके तो बहुत बढ़िया रहेगा।
"It was possible earlier, but it is now banned because of an accident that occurred some time ago.","पूर्वी ते शक्य होतं, पण काही काळापूर्वी झालेल्या एका दुर्घटनेमुळे आता त्यावर बंदी घातलेली आहे.",ऐसा पहले किया जा सकता था लेकिन कुछ समय पहले हुए एक हादसे की वजह से अब ये मना हो गया है।
I'm sure you'll get many beautiful shots of the monument from the outside.,बाहेरून तुम्हाला या स्मारकाची अनेक सुंदर दृश्यं मिळतील याची मला खात्री आहे.,मुझे यकीन है कि आपको बाहर की तरफ़ से स्मारक के बहुत सारे खूबसूरत शॉट मिल जाएंगे।
"Oh, that's disappointing.","अरेरे, हे निराशाजनक आहे.","ओह, यह तो अच्छा नहीं है।"
But I guess we'll do with what we can get.,"पण मला वाटतं, आम्हाला जेवढं करायला मिळणं शक्य असेल तेवढं आम्ही करू.","लेकिन मुझे लगता है कि हमें जो मिल सकता है, हम उसी से काम चला लेंगे।"
"It is ok to use a camera there, right?","तिथे कॅमेरा वापरला तर चालेल, बरोबर?",वहाँ कैमरे के इस्तेमाल कर सकते हैं ना?
"Yes, of course, cameras are allowed.","हो हो, नक्कीच. कॅमेऱ्यांसाठी परवानगी आहे.","हाँ, बिल्कुल, कैमरा ला सकते हैं।"
"Good morning, how was your trip to Maharashtra?","सुप्रभात, तुझी महाराष्ट्राची वारी कशी झाली?","गुड मॉर्निंग, तुम्हारी महाराष्ट्र की ट्रिप कैसी रही?"
"Hello, it was amazing.","सुप्रभात, वा मस्तच झाली.","हेलो, बहुत ही शानदार थी।"
I visited so many places and explored so much from local food to some well-known places.,मी भरपूर ठिकाणांना भेटी दिल्या आणि स्थानिक खाद्यपदार्थांपासून ते काही प्रसिद्ध स्थळांपर्यंत असं खूप काही अनुभवलं.,मैं बहुत सी जगहों पर गई और लोकल खाने से लेकर कुछ प्रसिद्ध स्थानों तक बहुत कुछ ट्राई किया।
"You have to tell me everything, after all, you left me here and went alone for a week-long trip.","तू मला सगळं सांगितलं पाहिजेस. शेवटी, तू मला इथंच सोडलंस आणि एकटी आठवडाभराच्या सफरीवर गेलीस.","तुम्हें मुझको सब कुछ बताना होगा, आखिर तुम मुझे यहाँ पर अकेला छोड़ कर पूरे हफ्ते के लिए अकेले ही चली गई थी।"
You too must take a trip to Maharashtra.,तूही महाराष्ट्राची सफर करायला पाहिजेस.,तुम्हें भी महाराष्ट्र घूम कर आना चाहिए।
"There are so many places you can visit, and especially when you are into historical places.","भेट देण्यालायक इतकी ठिकाणं आहेत तिथे, आणि विशेषतः जेव्हा तुम्ही ऐतिहासिक स्थळांच्या ठिकाणी असता तेव्हां.","वहाँ पर कितनी सारी जगहें हैं जो तुम देख सकती हो, खासकर जब तुम्हें ऐतिहासिक जगहें पसंद हों।"
"Yea, I heard a lot about the historical heritage of Maharashtra.",हो. मी महाराष्ट्राच्या ऐतिहासिक वारशाबद्दल खूप ऐकलंय.,"हाँ, मैंने महाराष्ट्र की ऐतिहासिक धरोहर के बारे में बहुत सुन रखा है।"
Did you visit Aurangabad?,तू औरंगाबादला भेट दिलीस का?,क्या तुम औरंगाबाद गई थीं?
"Obviously, I couldn't take the chance of missing it this time.",अर्थातच. यावेळी मला काहीही केल्या ती संधी चुकवायची नव्हती.,"बिलकुल, इस बार मैं इस मौके को कैसे छोड़ देती।"
I have already read so much about these places and last time I was out of time to visit Aurangabad.,ह्या स्थळांविषयी मी इतकं वाचलेलं आहेआणि गेल्या खेपेला औरंगाबादला भेट द्यायला माझ्याकडे वेळ उरला नव्हता.,मैंने इन जगहों के बारे में पहले ही इतना सुन रखा है और पिछली बार समय की कमी के कारण औरंगाबाद जा नहीं सकी थी।
How many days did you spend there and what all did you see?,तू तिथे किती दिवस घालवलेस आणि काय काय बघितलंस?,इस बार तुम वहाँ पर कितने दिन रहीं और तुमने वहाँ क्या-क्या देखा?
This time I was there for almost 10 days so I had quite sometime at my disposal.,"या वेळेला मी तिथं जवळजवळ १० दिवस होते, त्यामुळे माझ्याकडे व्यतीत करायला बऱ्यापैकी वेळ होता.",इस बार मैं वहाँ पर करीबन 10 दिनों के लिए थी और मेरे पास काफी समय था।
I visited the famous Ajanta and Ellora caves.,मी अजिंठा आणि वेरुळच्या प्रसिद्ध लेण्यांना भेट दिली.,मैं अजन्ता और एलोरा की गुफाएं देखने गई थी।
"Ajanta Caves, one of the oldest historical places in Aurangabad are known popularly for their cave paintings and Buddhist sculptures.","औरंगाबादेतल्या सगळ्यांत जुन्या ऐतिहासिक ठिकाणांपैकी एक असलेली अजिंठा लेणी, त्यांच्या गुंफांमधील रंगचित्रं आणि बौद्ध शिल्पकृतींसाठी ओळखली जातात.",अजन्ता की गुफाएं औरंगाबाद की सबसे पुरानी ऐतिहासिक जगहों में से हैं और ये अपनी केव पेंटिंग्स और बौद्ध मूर्तियों के लिए जानी जाती हैं।
"It is surrounded by lush picturesque hills, these caves exhibit brilliant Indian architecture.",ती हिरव्यागर्द चित्रदर्शी डोंगरांनी वेढलेली आहेत. ह्या गुंफा प्रतिभाशाली भारतीय वास्तुकलेचं दर्शन घडवतात.,चारों तरफ हरी-भरी पहाड़ियों से घिरी ये गुफाएं शानदार भारतीय आर्किटेक्चर दर्शाती हैं।
Ellora Caves are considered to be one of the worlds largest rock-cut caves.,वेरुळची लेणी ही जगातील सर्वांत मोठ्या शैलगुंफांपैकी एक मानली जातात.,एलोरा की गुफाएं दुनिया कि सबसे बड़ी चट्टानें काट कर बनाई गई गुफाओं में से हैं।
"They are constructed between 600 and 1000 CE, the Ellora Caves consist of 100 Hindu, Jain, and Buddhist caves, out of which 34 are open to visitors.","ती इ. स. ६०० आणि १०००च्या दरम्यान उभारली गेली. वेरुळच्या लेण्यांमध्ये १०० हिंदू, जैन आणि बौद्ध लेणी आहेत, ज्यापैकी ३४ भेट देणाऱ्यांसाठी खुली आहेत.","इनका निर्माण 600 और 1000 ईस्वी के बीच हुआ था, एलोरा की गुफाओं में 100 हिंदू, जैन और बौद्ध गुफाएं हैं, जिनमें से 34 दर्शकों के लिए खुली हैं।"
Did you saw Kailasanath Temple?,तू कैलासनाथ मंदिर पाहिलंस का?,क्या तुमने कैलाशनाथ मंदिर देखा?
I heard it's the largest rock-cut monolithic temple.,मी ऐकलंय की ते सर्वांत मोठं एकाश्म शैलमंदिर आहे.,मैंने सुना है कि ये चट्टानें काट कर बनाया गया सबसे बड़ा मोनोलिथिक मंदिर है।
"Kailasanatha is a stunning cave temple, which is one of the 34 ancient caves of Ellora.","कैलासनाथ हे थक्क करणारं शैलमंदिर आहे, जे वेरुळच्या ३४ प्राचीन लेण्यांपैकी एक आहे.",कैलाशनाथ बहुत ही शानदार गुफा मंदिर है जो एलोरा की 34 पुरानी गुफाओं में से एक है।
"The 16th cave of the Ellora Caves, Kailasanatha is a monolithic structure built during the Rashtrakuta Dynasty and dedicated to Lord Shiva.",वेरुळच्या लेण्यांमधलं १६ वं लेणं असलेली कैलासनाथ ही एकाश्म रचना राष्ट्रकुट राजघराण्याच्या काळात उभारली गेली आणि ती शिवाला समर्पित आहे.,"एलोरा की गुफाओं में से 16वीं गुफा, कैलाशनाथ मोनोलिथिक संरचना है जिसे राष्ट्रकूट वंश के दौरान बनाया गया था और जो भगवान शिव को समर्पित है।"
You mean it's Dravidian architecture?,"म्हणजे, तुला म्हणायचंय की ती द्राविडी वास्तुकला आहे?",तुम्हारा मतलब है कि यह द्रविड़ आर्किटेक्चर है?
It is completely in Dravida architecture.,ती पूर्णपणे द्राविडी वास्तुकला आहे.,ये पूरी तरह से द्रविड़ आर्किटेक्चर में है।
"Part of the famous Ajanta Caves, there are a total of 29 rock-cut Buddhist caves that ooze out calmness and serenity, which date back to the 2nd century BC and feature monasteries and chaitya grihas.","सुप्रसिद्ध अजिंठा लेण्याच्या काही भागात, शांती आणि निवांतता पसरवणाऱ्या २९ बौद्ध शैलमंदिरगुंफा आहेत, ज्या इ.स.पूर्व २ऱ्या शतकापर्यंत मागे जातात आणि त्यात मठ आणि चैत्यगृहं आहेत.","29 बौद्ध रॉक-कट गुफाएँ हैं जिनमें शांति और पवित्रता महसूस होती है और जो प्रसिद्ध अजंता की गुफाओं का एक हिस्सा हैं, जो दूसरी शताब्दी ईसा पूर्व में बनाई गई थीं और जिनमें मठ और चैत्य गृह हैं।"
The walls of the caves are adorned with beautiful murals and impressive sculptures that tell about the life of Gautama Buddha.,"गुंफांच्या भिंती सुंदर भित्तिचित्रांनी आणि प्रभावी शिल्पकृतींनी सजलेल्या आहेत, ज्या गौतम बुद्धाच्या जीवनाविषयी सांगतात.",गुफाओं की दीवारों पर सुंदर भित्ति-चित्र और प्रभावकारी मूर्तियाँ हैं जो गौतम बुद्ध के जीवन के बारे में बताती हैं।
"True, Buddhist architecture is one of the most ancient achievements of the subcontinent.","खरं आहे, बौद्ध वास्तुकला ही या उपखंडातली एक सर्वांत प्राचीन उपलब्धी आहे.","हाँ, बौद्ध वास्तुकला इस उपमहाद्वीप की सबसे पुरानी उपलब्धियों में से एक है।"
What about the Islamic architecture there?,तिथल्या इस्लामी वास्तुकलेचं काय मग?,वहाँ का इस्लामी आर्किटेक्चर कैसा है?
"You should definitely visit the Jama Masjid, which is one of the spiritually important Aurangabad monuments and is known popularly for its extraordinary architecture.","तू जामा मशिदीला नक्कीच भेट दिली पाहिजेस, जी औरंगाबादच्या आध्यात्मिकदृष्ट्या महत्त्वाच्या वास्तूंपैकी एक आहे आणि तिच्या असामान्य वास्तुकलेसाठी ती ओळखली जाते.","तुम्हें हर हाल में जामा मस्जिद जाना चाहिए, जो औरंगाबाद की महत्वपूर्ण धार्मिक इमारतों में से एक है जो अपने बेमिसाल आर्किटेक्चर के लिए जानी जाती है।"
"This Islamic shrine features a total of 50 polygonal pillars, towering minarets, and awe-inspiring arches.","या इस्लामी पवित्र स्थानी एकूण ५० बहुभुज खांब, उत्तुंग मिनार आणि विस्मयकारक कमानी आहेत.","इस इस्लामी मज़ार में कुल 50 पॉलिगोनल खंभे हैं, लंबी मीनारें हैं और हैरान करने वाले मेहराब हैं।"
"Did you see Aurangabad caves too, which are slightly different from Ajanta and Ellora?","तू औरंगाबादची लेणीही पाहिलीस का, जी अजिंठा आणि वेरुळपेक्षा जराशी वेगळी आहेत?",क्या तुमने औरंगाबाद की गुफाएं भी देखीं जो अजन्ता और एलोरा की गुफाओं से थोड़ी अलग हैं?
"Yes, Excavated back in the 9th century CE, a conglomeration of five ancient Jain caves lie at the popular Ellora Caves and make for one of the most interesting Aurangabad monuments.",हो. इ. स. ९ व्या शतकाच्या सुमारास उत्खनन झालेल्या पाच प्राचीन जैन लेण्यांचा एक समूह लोकप्रिय वेरुळ लेण्यांच्या ठिकाणीच आहे आणि ती औरंगाबादच्या सर्वांत रोचक वास्तूंपैकी एक आहे.,हाँ। 9वी शताब्दी ईस्वी में खुदाई कर के बनाई गई पाँच पुरानी जैन गुफाओं का यह समूह एलोरा की गुफाओं में है और औरंगाबाद की सबसे रोचक जगहों में से है।
"Flaunting impressive carvings and paintings, these caves celebrate the beliefs and preachings of Jainism.",आकर्षक कोरीवकाम आणि रंगचित्रे असलेली ही लेणी जैनधर्माच्या श्रद्धा आणि शिकवणीचं दर्शन घडवतात.,सुंदर नक्काशी और पेंटिंग्स दर्शाती ये गुफाएं जैन मान्यताओं और उपदेशों का जश्न मनाती हैं।
"I think you didn't miss Bibi ka Maqbara, which looks like a replica of the Taj Mahal.","मला वाटतं, तू बिबीका मकबराही चुकवला नसशील, जी ताजमहालाची प्रतिकृती आहे.","मेरे खयाल से तुम बीबी का मकबरा देखने तो जरूर गई होगी, जो ताज महल की कॉपी लगता है।"
I couldn't miss it for the world.,ती तर मी चुकवूच शकले नसते.,मैं वहां कैसे न जाती।
Bibi-ka-Maqbara was built by the last Mughal ruler Aurangzeb in the loving memory of his beloved wife Dilras Banu Begum.,बिबी का मकबरा हा अखेरचा मोगल सत्ताधीश औरंगजेब याने त्याची प्रिय पत्नी दिलरस बानू बेगम हिच्या स्मृत्यर्थ बांधला होता.,बीबी का मकबरा अंतिम मुगल राजा औरंगज़ेब ने अपनी प्यारी बीवी दिलरास बानो बेगम की याद में बनवाया था।
It is considered to be the epitome of love and one of the prime historical places in Aurangabad.,ते एक प्रेमाचे प्रतीक मानले जाते आणि ती औरंगाबादेतील प्रमुख ऐतिहासिक वास्तूंपैकी एक आहे.,इसे प्यार का प्रतीक माना जाता है और ये औरंगाबाद की महत्वपूर्ण ऐतिहासिक जगहों में से एक है।
"Made of pure white marble and adorned with intricate carvings, this structure is also one of the largest Aurangabad monuments.",शुद्ध पांढऱ्या संगमरवरापासून बनवलेली आणि नाजूक कलाकुसरीनं सजवलेली ही वास्तू औरंगाबादमधील स्मारकांपैकी एक सर्वांत मोठी वास्तूही आहे.,बारीक नक्काशी के साथ बिलकुल सफेद संगमरमर से बनी यह संरचना औरंगाबाद के सबसे बड़े स्मारकों में से एक है।
Wow! you made me jealous.,वा ! मला तुझी असूया वाटतेय.,वाओ! मुझे तुम से जलन हो रही है।
Next time I'll join you no matter what.,"पुढच्या वेळी, काहीही झालं तरी मी तुझ्यासोबत येईनच.","अगली बार मैं तुम्हारे साथ जाउंगी, चाहे कुछ भी हो जाए।"
"Hey, Sufi.","अगं, सुफी.","हे, सूफ़ी।"
Are you busy right now?,तू आत्ता व्यग्र आहेस का?,अभी तुम बिज़ी हो क्या?
Hey Kirat.,अरे किरात.,हे कीरत।
Not really.,नाही खरं तर.,नहीं कोई खास नहीं।
Tell me.,बोल ना.,बोलो।
I was helping my dadu arrange some of his paperwork.,मी माझ्या दादूंना त्यांची काही कागदपत्रं लावायला मदत करत होतो.,मैं अपने दादू को उनके कुछ कागज़ात सँभालने में मदद कर रहा था।
And I found a scheme he has invested in but doesn't remember the particulars of.,"आणि मला, त्यांनी गुंतवणूक केलेली, पण त्यांना तिचे तपशील आठवत नाहीत अशी त्यांची एक योजना आढळली.",और मुझे एक स्कीम मिली जिसमें उन्होंने निवेश किया था लेकिन उन्हें उसके कोई डिटेल्स याद नहीं है।
Can you please help me with it?,"कृपया, मला तू त्याबाबत मदत करू शकशील का?",क्या तुम मेरी उसमें मदद करोगी?
