src,mar_Deva,hin_Deva
"In other cases, the helicopter has been used solely for sensing and rocket-delivered torpedoes have been used as the weapon.",इतर वेळी हेलिकॉप्टर फक्त चाहूल घेण्याकरता वापरण्यात येत आले आहेत आणि क्षेपणास्त्रातून सोडलेले पाणतीर हे शस्त्र म्हणून वापरण्यात येत आले आहेत.,अन्य मामलों में हेलिकॉप्टर का प्रयोग केवल पता लगाने के लिए किया जाता है और यह शस्त्र के रूप में रॉकेट से प्रक्षेपित टारपीडो का प्रयोग करता है।
"In the 1980s, the Spanish firm Esperanza y Cia developed a 120-mm mortar bomb that contained 21 anti-armour submunitions.","१९८०च्या दशकात, एस्पेरंन्झा वाय किआ या स्पॅनिश कंपनीने संरक्षक भेदणारी २१ लहान शस्त्रे सामावतील असा १२० मिमी.चा उखळी बॉम्ब तयार केला.",1980 के दशक में स्पेनी फर्म एस्परांज़ा वाई सिया ने 120 मि.मी. का मोर्टार बम विकसित किया जिसमें 21 छोटी अस्त्र-विरोधी युद्धसामग्रियाँ थीं।
"According to some estimates, India has 10,600 MW of geothermal energy available.","काही अंदाजांनुसार, भारतात १०,६०० मेगावॉट भूऔष्णिक ऊर्जा उपलब्ध आहे.","कुछ अनुमानों के अनुसार, भारत में 10,600 मेगावॉट की भूऊष्मीय ऊर्जा उपलब्ध है।"
"Inward remittances from outside India, legitimate dues in India, and transfers from other NRO accounts are permissible credits to the NRO account.","बाहेरून भारतात येणारे पैसे, भारतातील कायदेशीर थकबाकी, आणि दुसर्‍या एन.आर.ओ. खात्यांमधून हस्तांतरणे या एन.आर.ओ. खात्यामधील स्वीकार्य जमा रकमा आहेत.","भारत के बाहर से खाते में धनराशि प्राप्त करना, भारत में वैध देय राशि और अन्य एन.आर.ओ. खातों से स्थानांतरण एन.आर.ओ. खातों में अनुमत क्रेडिट होते हैं।"
"To facilitate exports, a container freight station was started at MIDC Ambad by the Central Government.","निर्यातींना चालना देण्याकरता, केंद्र सरकारने अंबाड येथील एम.आय.डी.सी.मध्ये एक कंटेनर वाहतूक केंद्र सुरू केले.",निर्यात सुगम बनाने के लिए केंद्र सरकार ने एम.आई.डी.सी. अम्बाद में मालवाहक पात्र स्टेशन शुरू किया।
"On 8 August 1984 a patent, US4575330, assigned to UVP, Inc. and later assigned to Chuck Hull of 3D Systems Corporation, was filed for a stereolithography fabrication system, in which individual laminae or layers are added by curing photopolymers with impinging radiation, particle bombardment, chemical reaction, or just ultraviolet light lasers.","८ ऑगस्ट १९८४ रोजी 'यू.व्ही.पी., इंक.'ला नेमून दिलेले आणि नंतर ३डी सिस्टम्स कॉर्पोरेशनच्या 'चक हल'ला नेमून दिलेले यूएस४५७५३३० हे पेटंट, एका स्टिरिओलिथोग्राफी तयार करण्याच्या प्रणालीकरता दाखल केले गेले, ज्यामध्ये, आदळणारे उत्सर्जन, कणांचा भडीमार, रासायनिक प्रतिक्रिया, किंवा केवळ अतिनील प्रकाशकिरणांनी फोटोपॉलिमर संस्कारित करून पृथक पातळ थर किंवा स्तर जोडले जातात.","8 अगस्त, 1984 को, यू.वी.पी., इंक. ने एक स्टीरियोलिथोग्राफी निर्माण प्रणाली के लिए यू.एस.4575330 के लिए एक पेटेंट आवेदन दाखिल किया, जो कि पहले 3डी सिस्टम्स कॉर्पोरेशन के चक हल को दिया गया था, जिसमें फोटोपॉलिमर के साथ अतिक्रमण करने वाले विकिरण, कण बमबारी, रासायनिक प्रतिक्रिया, या सिर्फ पराबैंगनी प्रकाश लेज़रों का संकलन करके अलग-अलग लेमिना या परतें जोड़ी जाती हैं।"
"Other major industries include the manufacturing of scientific instruments, agricultural goods, electrical goods, machine tools, textiles, sewing machines, sports goods, starch, fertilizers, bicycles, garments, and the processing of pine oil and sugar.","अन्य प्रमुख उद्योगांमध्ये वैज्ञानिक साधने, कृषी उत्पादने, विद्युतविषयक वस्तू, मशीनवर चालणारी उपकरणे, कापडनिर्मिती, शिवण यंत्रे, खेळसाहित्य, कांजी, खते, सायकली, तयार कपडे यांची निर्मिती, तसेच पाईन तेल आणि साखरेवरील प्रक्रिया यांचा समावेश होतो.","अन्य महत्वपूर्ण उद्योगों में शामिल है वैज्ञानिक उपकरणों, कृषि उत्पाद, बिजली का सामान, मशीन के यंत्र, कपड़ा, सिलाई मशीने, खेल-कूद का सामान, माड़ी, उर्वरक, साइकिल, वस्त्र के उत्पादन एवं पाइन तेल तथा चीनी का संसाधन।"
The typical measurement when referring to power consumption in computer architecture is MIPS/W (millions of instructions per second per watt).,"संगणकाच्या रचनेमधील ऊर्जा वापराचा संदर्भ देताना ठराविक मोजमाप हे एम.आय.पी.एस/डब्ल्यू (प्रति सेकंद, प्रति वॉट दशलक्ष सूचना) असते.",अभिकलित्र संरचना में ऊर्जा की खपत को मापने के लिए आम तौर पर एम.आई.पी.एस./डब्ल्यू (प्रति वॉट प्रति सेकन्ड लाखों निर्देश) का प्रयोग होता है।
"Employees' State Insurance Corporation Medical College, Hyderabad, helped RCI in prototype development, while the Postgraduate Institute of Medical Education and Research helped in the testing, validation, and acceptance of products for medical use.","हैदाबाद येथील एम्पॉलीज् स्टेट इन्श्युरन्स कॉर्पोरेशन मेडिकल कॉलेजने आर.सी.आय.ला मूळ नमुना विकसित करण्याकरता मदत केली, तर पोस्टग्रॅज्युएट इंस्टीट्युट ऑफ मेडिकल एज्युकेशन अॅण्ड रिसर्चने चाचणी, सप्रमाणीकरण आणि वैद्यकीय वापराकरता उत्पादनाचा स्वीकार यामध्ये मदत केली.","कर्मचारी राज्य बीमा निगम चिकित्सा महाविद्यालय, हैदराबाद ने आर.सी.आई. को आद्यप्रारूप विकसित करने में मदद की जबकि स्नातकोत्तर चिकित्सा शिक्षा एवं अनुसंधान संस्थान ने चिकित्सा प्रयोजनों के लिए उत्पादों के परीक्षण, सत्यापन और अनुमोदन में मदद की।"
"In some cases, weapons first introduced in science fiction have now been made a reality.","काही प्रकरणांमध्ये, विज्ञान कथांमध्ये पहिल्यांदा ओळख करून दिलेली शस्त्रे आता सत्यात उतरली आहेत.","कुछ मामलों में, वैज्ञानिक साहित्य में पहले जिन शस्त्रों के बारे में लिखा गया था, अब उन्हें एक वास्तविकता बना दिया गया है।"
"India's leading steel producer, SAIL, has a steel plant in Salem, Tamil Nadu.",सेल या भारताच्या अग्रणी पोलाद उत्पादकाचा तामिळनाडूमध्ये सालेम येथे एक पोलाद प्रकल्प आहे.,"भारत के अग्रणी इस्पात उत्पादक, सेल, का सालेम, तमिल नाडु में इस्पात संयंत्र है।"
"In 1997 Sanyo followed with the ""POSCAP"" polymer tantalum chips.","१९९७ साली सान्योने ""पोसकॅप"" पॉलिमर टँटलम चकत्यांसह आगमन केले.","1997 में सैन्यो ""पी.ओ.एस.सी.ए.पी."" बहुलक टैंटेलम चिप्स लाया।"
"The cockpit of an aircraft is a typical location for avionic equipment, including control, monitoring, communication, navigation, weather, and anti-collision systems.","विमानाचे कॉकपिट हे नियंत्रण, निरीक्षण, संचारण, दिक्चालन, हवामान, आणि टक्कर बचाव प्रणालींसह विमान विज्ञानाच्या उपकरणांकरता एक ठराविक स्थान आहे.","हवाई जहाज का कॉकपिट नियंत्रण, निगरानी, संप्रेषण, अनवेषण, मौसम और टक्कर-रोधी प्रणालियों सहित वैमानिकी उपकरणों का विशिष्ट स्थान है।"
"There were four main proposals, and the final mix of uses will be finalised as the development progresses.","चार प्रमुख प्रस्ताव होते, आणि विकास पुढे जाईल तसे अंतिम मिश्रित वापर निश्चित केले जातील.","चार प्रमुख प्रस्ताव थे, और जैसे-जैसे विकास का कार्य आगे बढ़ता है, अंतिम प्रयोगों के मिश्रण पर अंतिम निर्णय लिया जाएगा।"
"The Indian money market is classified into the organised sector, comprising private, public, and foreign-owned commercial banks and cooperative banks, together known as ""scheduled banks,"" and the unorganised sector, which includes individual or family-owned indigenous bankers or money lenders and non-banking financial companies.","भारतीय मुद्रा बाजाराचे वर्गीकरण, खाजगी, सार्वजनिक, आणि परदेशी मालकीच्या व्यावसायिक बँका आणि सहकारी बँका, ज्यांना एकत्रितपणे ""अनुसूचित बँका"" असे म्हटले जाते, यांचा समावेश असलेले संघटित क्षेत्र आणि वैयक्तिक किंवा कुटुंबाची मालकी असलेले स्थानिक बँकर किंवा मुद्रा व्यापारी आणि बिगर-बँकिंग वित्तीय कंपन्या यांचा समावेश असलेले असंघटित क्षेत्र असे केले जाते.","भारतीय मुद्रा बाज़ार व्यवस्थित क्षेत्र और अव्यवस्थित क्षेत्रों में वर्गीकृत हैं, जिसमें व्यवस्थित क्षेत्र में शामिल हैं निजी, सार्वजनिक और विदेशी स्वामित्व वाले वाणिज्यिक एवं सहकारी बैंक जिनको एक साथ मिलाकर अनुसूचित बैंक भी कहा जाता है, और अव्यवस्थित क्षेत्र में एकल व्यक्ति या पारिवारिक स्वामित्व वाले स्वदेशी बैंकर या साहूकार एवं गैर-बैंकिंग वित्तीय कंपनियाँ शामिल हैं।"
"The Northern grid was also interconnected in August 2006, forming a Central Grid that was synchronously connected and operating at one frequency.","ऑगस्ट २००६ मध्ये उत्तर ग्रिड परस्परांशी जोडलेले होते, त्यातून तयार झालेले सेन्ट्रल ग्रीड एकाचवेळी परस्परांशी जोडलेले होते आणि एकाच लयीत काम करत होते.",अगस्त 2006 में उत्तरी ग्रिड को भी अंतर्योजित किया गया जिससे केंद्रीय ग्रिड बना जो तुल्यकालिक रूप से जोड़ा गया और एक ही आवृत्‍ति पर संचालन करता है।
"The first interconnection of regional grids was established in October 1991, when the North Eastern and Eastern grids were interconnected.","प्रादेशिक ग्रिड्सची पहिली आंतरजोडणी ऑक्टोबर १९९१ मध्ये प्रस्थापित केली गेली, जेव्हा ईशान्येकडील आणि पूर्वेकडील ग्रिड्स आंतरिकरित्या जोडलेली होती.",क्षेत्रीय ग्रिडों का प्रथम अंतर्योजन अक्तूबर 1991 में स्थापित किया गया था जब उत्तर-पूर्वीय और पूर्वीय ग्रिडों को अंतर्योजित किया गया था।
"The affordable retail electricity price to replace diesel would be up to 19 Rs/Kwh (860 Kcal/Kwh at 75% input electricity to shaft power efficiency versus diesel's net calorific value of 8572 Kcal/liter at 40% fuel energy to crankshaft power efficiency), and the comparable number to replace petrol would be up to 28 Rs/Kwh (860 Kcal/Kwh at 75% input electricity to shaft power efficiency versus petrol's net calorific value of 7693 Kcal/litre at 33% fuel energy to crankshaft power efficiency).",डीझेलऐवजी वापरण्याकरता किरकोळ विजेची परवडणारी किंमत १९ रु/किलोवॉट तास इतकी असेल (कूर्पर दंड शक्ती कार्यक्षमतेसाठी ४०% इंधन ऊर्जेसह ८५७२ किलोकॅलरी/लीटरच्या डीझेलच्या निव्वळ उष्णतामूल्याच्या विरोधात दंड शक्ती कार्यक्षमतेसाठी ७५% विज पुरवठ्यासह ८६० किलोकॅलरी/किलोवॉट तास) आणि पेट्रोलऐवजी वापरण्याकरता तुल्यबळ संख्या २८ रु/किलोवॉट तासापर्यंत असेल (कूर्पर दंड शक्ती कार्यक्षमतेसाठी ३३% इंधन ऊर्जेसह ७६९३ किलोकॅलरी/लीटरच्या पेट्रोलच्या निव्वळ उष्णतामूल्याच्या विरोधात दंड शक्ती कार्यक्षमतेसाठी at ७५% विज पुरवठ्यासह ८६० किलोकॅलरी/किलोवॉट तास).,"क्रैंकशाफ्ट पावर दक्षता के लिए 40% ईंधन ऊर्जा पर डीजल के शुद्ध कैलोरी मान 8572 किलोकैलोरी/लीटर की तुलना में, डीजल का स्थान लेने के लिए किफायती बिजली की कीमत 19 रुपये/किलोवाट (860 किलोकैलोरी/किलोवाट 75% निविष्ट बिजली से शाफ्ट बिजली दक्षता) तक होगी।, और पेट्रोल का स्थान लेने के लिए तुलनीय मूल्य 28 रुपये/किलोवाट (860 किलो कैलोरी/किलोवाट प्रति घंटा 75% निविष्ट बिजली पर शाफ्ट पावर दक्षता बनाम पेट्रोल का शुद्ध कैलोरी मान 7693 किलो कैलोरी/लीटर 33% ईंधन ऊर्जा से क्रैंकशाफ्ट पावर दक्षता) तक होगा।"
"There are hundreds of handsets in the market, and they differ by screen size and supported technologies (e.g. MMS, WAP 2.0).","बाजारात शेकडो हँडसेट आहेत, आणि त्यांच्या स्क्रीनचे आकार आणि समर्थित तंत्रज्ञाने (उदा. एम.ए.एस., डब्ल्यू.ए.पी. २.०) यानुसार ते वेगवेगळे असतात.","बाज़ार में सैकड़ों हैंडसेट हैं जो स्क्रीन के आकार और समर्थित तकनीकों (जैसे कि एम.एम.एस., डब्ल्यू.ए.पी. 2.0) में भिन्न हैं।"
A public-private partnership (PPP) approach is best suited for finding the resources.,सार्वजनिक-खाजगी भागीदारीचा (पी.पी.पी.) दृष्टीकोन संसाधने शोधण्याकरता सर्वोत्तमरित्या योग्य असतो.,संसाधनों का पता करने के लिए सार्वजनिक–निजी साझेदारी (पी.पी.पी.) दृष्टिकोण सबसे अनुकूल है।
"""From that moment,"" the 1945 report stated, ""the ordinary trade machinery could not be relied upon to feed Calcutta.""","""त्या क्षणापासून"" १९४५च्या अहवालात म्हटले आहे की ""कलकत्त्याला खाऊ घालण्याकरता साध्या व्यापारी यंत्रणेवर अवलंबून राहता येत नाही.""","1945 की रिपोर्ट में कहा गया, ""उस क्षण से कलकत्ता का पेट भरने के लिए सामान्य व्यापार व्यवस्था पर निर्भर नहीं किया जा सकता था।"""
"In 1591, the first Cambridge Bible was printed by John Legate, and in 1629, the Cambridge folio edition of the King James Bible was printed by Thomas and John Buck.",१५९१ साली जॉन लेगेट यांनी पहिले केंब्रिज बायबल छापले आणि १६२९ साली थॉमस आणि जॉन बक यांनी किंग जेम्स बायबलची केंब्रिज खंड आवृत्ती छापली.,"1591 में जॉन लेगेट ने पहली केम्ब्रिज बाइबल छापी थी, और 1629 में किंग जेम्स बाइबल का केम्ब्रिज फोलियो संस्करण थॉमस और जॉन बक द्वारा छापा गया था।"
The levelised tariff of wind power reached a record low of ₹2.43 ($0.03 US) per kWh (without any direct or indirect subsidies) during auctions for wind projects in December 2017.,डिसेंबर २०१७ मधील वायू प्रकल्पांकरता होणाऱ्या लिलावांदरम्यान वायूशक्तीचे समतलीकरण केलेले भाडे २.४३ रु (अमेरिकी $ ०.०३) प्रति किलोवॅट आवर्स (प्रत्यक्ष किंवा अप्रत्यक्ष अनुदानाविना) इतके विक्रमी कमी झाले.,"दिसंबर 2017 में पवन परियोजना की नीलामी के दौरान, स्तरीकृत पवन ऊर्जा शुल्क (बिना किसी प्रत्यक्ष या अप्रत्यक्ष सहायता के) 2.43 रु. ($0.03 यू.एस. डॉलर) प्रति किलोवाट प्रति घंटे के निम्नतम स्तर पर पहुंच गया।"
"Between 1972 and 1975, cupro-nickel replaced nickel in the 25 paise, 50 paise and the 1 rupee coins; in 1982, cupro-nickel two rupee coins were introduced.","१९७२ ते १९७५च्या दरम्यान निकेलच्या २५ पैसे, ५० पैसे आणि १ रूपयाच्या नाण्यांची जागा क्यूप्रो निकेलच्या नाण्याने घेतली; १९८२ मध्ये क्यूप्रो निकेलची दोन रुपयांची नाणी आणली गेली.","1972 और 1975 के बीच 25 पैसे, 50 पैसे और 1 रुपये के सिक्कों में गिलट की जगह ताम्रनिकल ने ले ली; 1982 में ताम्रनिकल के दो रुपये के सिक्के सामने लाए गए।"
"Dembowski wrote about it in his book, ""Taking the State to the Supreme Court: Public Interest Litigation and the Public Sphere in Metropolitan India,"" which was originally published by Oxford University Press in 2001.","डेम्बौस्की यांनी याविषयी आपल्या ""टेकिंग द स्टेट टू द सुप्रीम कोर्ट: पब्लिक इंटरेस्ट लिटिगेशन अँड द पब्लिक स्फियर इन मेट्रोपोलिटन इंडिया"" या पुस्तकात लिहिले आहे, जे २००१ साली मुळात ऑक्सफर्ड युनिव्हर्सिटी प्रेसने प्रकाशित केले होते.","डेम्बोव्स्की ने अपनी लिखी और पहली बार 2001 में ऑक्सफोर्ड यूनिवर्सिटी प्रेस द्वारा जारी की गई पुस्तक ""टेकिंग द स्टेट टू द सुप्रीम कोर्ट: पब्लिक इंटरेस्ट लिटिगेशन एंड द पब्लिक स्फियर इन मेट्रोपॉलिटन इंडिया"", में इस विषय के बारे में लिखा।"
"A protected person may not have anything done ""of such a character as to cause physical suffering or extermination.""","एखाद्या संरक्षित व्यक्तीने ""शारीरिक पीडा किंवा संपूर्ण नाश होईल अशा स्वरूपाचे"" काही केलेले नसावे.","संरक्षित व्यक्ति ने शायद ""ऐसी प्रकृति का कुछ न किया हो जिससे शारीरिक यातना हो या संहार हो।"""
"Article 28 states that even when a village is captured through war, pillaging is not allowed by any party.","कलम २८ नमूद करते की एखाद्या गावावर युद्धाद्वारे कब्जा केला गेला तरी, कोणत्याही बाजूद्वारे लुटालूट करण्याला परवानगी नाही.",अनुच्छेद 28 में कहा गया है कि युद्ध के दौरान किसी गांव पर कब्जा करने के बाद भी किसी भी पक्ष को लूट-मार करने की अनुमति नहीं है।
Article 8 of the Convention stresses parties' commitment to raising awareness to foster respect for rights and dignity to counter disability discrimination.,"कराराचे कलम ८ हे अपंगत्वाप्रति असलेल्या भेदभावाचे खंडन करण्यासाठी, त्यांच्या अधिकारांप्रतिच्या आदराबाबत जागरूकता वाढवण्यासाठी, पक्षांच्या प्रतिबद्धतेवर भर देते.",सम्मेलन का अनुच्छेद 8 विकलांगता भेद-भाव का विरोध करने के लिए अधिकारों और गरिमा के प्रति सम्मान को बढ़ावा देने हेतु जागरूकता बढ़ाने के प्रति दलों की प्रतिबद्धता पर बल देता है।
"Parliament has the exclusive power to make laws on matters falling under the Federal List (such as citizenship, defence, internal security, civil and criminal law, finance, trade, commerce and industry, education, labour, and tourism), whereas each State, through its Legislative Assembly, has legislative power over matters falling under the State List (such as land, local government, Syariah law and Syariah courts, State holidays and State public works).","संसदेला फेडरल लिस्ट (उदा. नागरिकत्व, संरक्षण, आंतरिक सुरक्षा, नागरी आणि फौजदारी कायदा, वित्त, व्यापार, वाणिज्य आणि उद्योग, शिक्षण, मजूरी, आणि पर्यटन) अंतर्गत येणार्‍या बाबींवर कायदे बनवण्याचा विशेषाधिकार असतो, तर दुसरीकडे प्रत्येक राज्याला, त्याच्या विधानसभेद्वारे, स्टेट लिस्ट (उदा. जमीन, स्थानिक सरकार, शरिया कायदा आणि शरिया न्यायालये, राज्याच्या सुट्ट्या आणि राज्याची सार्वजनिक कामे) अंतर्गत येणार्‍या बाबींवर वैधानिक अधिकार असतो.","संसद को संघीय सूची (जैसे नागरिकता, रक्षा, आंतरिक सुरक्षा, नागरिक और आपराधिक कानून, वित्त, व्यापार, वाणिज्य और उद्योग, शिक्षा, श्रम और पर्यटन) के अंतर्गत आने वाले मामलों पर कानून बनाने का विशेष अधिकार है, जबकि प्रत्येक राज्य, अपनी विधान सभा के माध्यम से, राज्य सूची के अंतर्गत आने वाले मामलों पर विधायी अधिकार रखता है, (जैसे भूमि, स्थानीय सरकार, शरीया कानून और शरीया अदालतें, राज्य अवकाश और राज्य सार्वजनिक कार्य)।"
"Beek and Echt-Susteren will have an emergency decree until the 10th of February, which will allow the police to do stop-and-frisk without reason.","बीक आणि एश्त-सुस्टेरेन यांना १० फेब्रुवारीपर्यंत एक तातडीचा हुकूमनामा मिळेल, ज्यामुळे पोलीसांना कारणाविना थांबवून झडती घेता येईल.","10 फरवरी तक, बीक और एच्ट-सस्टरन एक आपातकालीन आज्ञप्ति के तहत होंगे जिसमें पुलिस को बिना कारण बताए रोकने और तलाशी लेने की अनुमति होगी।"
"However, enrollment in any State Bar Council does not restrict the Barrister from appearing before any court in India, even though it is beyond the territorial jurisdiction of the State Bar Council in which they are enrolled.","मात्र, कोणत्याही राज्य वकील परिषदेमधील नोंदणीमुळे, भारतातील कोणत्याही न्यायालयामध्ये हजर राहण्याकरता, तो ज्या राज्य वकील परिषदेच्या प्रादेशिक अधिकार क्षेत्रामध्ये नोंदणीकृत आहे त्याच्या बाहेर ते असले तरी, बॅरिस्टरवर मर्यादा येत नाही.","हालांकि किसी भी राज्य विधिज्ञ परिषद में नामांकन, किसी बैरिस्टर को किसी भी भारतीय अदालत में पेश होने से नहीं रोकता है, भले ही वह अदालत राज्य विधिज्ञ परिषद के क्षेत्रीय प्राधिकरण के बाहर स्थित हो।"
"These laws sharply circumscribed any non-governmental political activity: street demonstrations, non-approved political organizations, and unregistered financial donations were formally banned.","या कायद्यांमुळे कोणत्याही गैर-सरकारी राजकीय कृतींना सणसणीत आळा बसला: रस्त्यावरील आंदोलने, अमान्य राजकीय संघटना, आणि अनोंदणीकृत आर्थिक दानांवर औपचारिकपणे बंदी घालण्यात आली.","यह कानून कठोरता से किसी भी गैर-सरकारी राजनीतिक गतिविधि को प्रतिबंधित करते हैं: जलूस निकालना, गैर-अनुमोदित राजनीतिक संगठन और अपंजीकृत वित्तीय योगदान विधिवत् रूप से निषेध किए गए।"
Adultery is frequently viewed as a breach of trust and of the commitment made during the act of marriage.,व्यभिचाराकडे अनेकदा विश्वासभंग आणि लग्नाच्या वेळी दिलेल्या वचनाचा भंग म्हणून पाहिले जाते.,विवाह-कार्य के दौरान की गई प्रतिबद्धता अक्सर व्यभिचार द्वारा तोड़े जाने के रूप में देखी जाती है।
Have you carefully read the help pages and thoroughly fixed the problem?,तुम्ही मदतीची पृष्ठे काळजीपूर्वक वाचून समस्या पूर्णपणे सोडवली आहे का?,क्या आपने सहायता पृष्ठ ध्यानपूर्वक पढ़े हैं और पूर्ण रूप से समस्या का निवारण किया है?
The international controversy over the use and impact of cluster munitions during the war between Lebanon and Israel in July and August 2006 added weight to the global campaign for a ban treaty.,"जुलै आणि ऑगस्ट २००६मधील लेबनन आणि इस्राइल यांच्या दरम्यानच्या युद्धाच्या वेळी क्लस्टर युद्धसामुग्रीच्या वापरावरील आणि प्रभावावरील आंतरराष्ट्रीय वादंगामुळे, बंदीवरील करारासाठीच्या जागतिक मोहिमेचे महत्त्व वाढले.","जुलाई और अगस्त 2006 में इजरायल-लेबनानी संघर्ष के दौरान गुच्छ युद्ध-सामग्री के इस्तेमाल और प्रभाव से दुनिया भर में एक बहस छिड़ गई, जिससे उनके उपयोग पर प्रतिबंध लगाने वाली संधि के लिए वैश्विक अभियान को और दृढ़ता मिली।"
"In Taiwan, polls and research have consistently shown strong support for the death penalty at 80%.","तैवानमध्ये, मृत्युदंडाला ८०% मजबूत समर्थन असल्याचे जनसर्वेक्षणे आणि संशोधानामध्ये सातत्याने दिसून आले आहे.",ताइवान में मतदान और शोध ने लगातार मृत्यु दंड के पक्ष में दृढ़ समर्थन दर्शाया है जो 80% है।
"In addition, former chief prosecutor of the Nuremberg Trials Benjamin Ferencz has called the invasion of Iraq a ""clear breach of law,"" and as such it constitutes a crime against peace.","याव्यतिरिक्त, न्यूरेम्बर्ग ट्रायल्सचे माजी मुख्य फिर्यादी वकील, बेंजामीन फेरेञ्छ यांनी इराकच्या आक्रमणाला ""कायद्याचे स्पष्ट उल्लंघन"" म्हटले आहे आणि हेही की हा शांततेविरुद्धचा एक गुन्हा आहे.","इसके अलावा, ईराक पर आक्रमण ""कानून का स्पष्ट उल्लंघन"" है और नूरमबर्ग मुकदमों में एक पूर्व मुख्य अभियोक्ता बेंजामिन फेरेंज़ के अनुसार, इस तरह से यह शांति के खिलाफ अपराध का निर्माण करता है।"
"In September 2012, they were convicted of contempt of court.",सप्टेंबर २०१२ मध्ये त्यांना न्यायालयाचा अवमान केल्याबद्दल दोषी ठरवण्यात आले होते.,"सितंबर 2012 में, उन लोगों को न्यायालय की अवमानना करने के लिए अपराधी घोषित किया गया था।"
"In 2008, a Delhi court ordered a 19-year-old caught making lewd remarks to passing females to distribute 500 handbills to youngsters outside schools and colleges detailing the consequences of indecent conduct.","२००८ साली, दिल्ली न्यायालयाने, बाजूने जाणार्‍या स्त्रियांवर अश्लील टिप्पण्या करताना पकडलेल्या एका १९ वर्षाच्या मुलाला शाळा आणि कॉलेजबाहेरील युवकांना असभ्य वर्तनाचे परिणाम स्पष्ट करणारी ५०० हस्तपत्रके वाटण्याचा आदेश दिला.",दिल्ली की एक अदालत ने 2008 में 19 साल के एक लड़के को गुज़रती हुई महिलाओं पर यौन टिप्पणियाँ करते हुए पकड़े जाने पर आदेश दिया कि वह स्कूलों और विश्वविद्यालयों के बाहर बच्चों को इस तरह के अश्लील व्यवहार के नतीजों का विवरण देने वाले 500 विज्ञापन-पत्र बाँटे।
"On 11 March 2015, a Special CBI judge took cognizance of the offense under Sections 120-B and 409 of the Indian Penal Code, 1860 and Sections 13(1)(c), 13(1)(d)(iii) of Prevention of Corruption Act, 1988, against Dr Manmohan Singh and five other accused namely M/s. HINDALCO, Subendhu Amitabh, D. Bhattacharya, Kumar Mangalam Birla, and P.C. Parakh.","११ मार्च २०१५ रोजी, एका विशेष सी.बी.आय. न्यायाधीशाने, डॉ. मनमोहन सिंग आणि मे. हिंदालको, सुभेन्दू अमिताभ, डी. भट्टाचार्य, कुमार मंगलम बिर्ला, आणि पी. सी. पारेख या पाच इतर आरोपींच्या विरोधात भारतीय दंड संहिता, १८६०च्या १२०-बी आणि ४०९ या कलमांच्या आणि भ्रष्टाचार प्रतिबंध अधिनियम, १९८८च्या १३(१)(सी), १३(१)(डी)(iii) या कलमांच्या अंतर्गत अपराधाची दखल घेतली.","11 मार्च, 2015 को एक विशेष सी.बी.आई. न्यायाधीश ने अपराध का संज्ञान लेते हुए डॉक्टर मनमोहन सिंह और पांच अन्य प्रतिवादियों, मैसर्स हिंडाल्को, शुभेंदु अमिताभ, डी. भट्टाचार्य, कुमार मंगलम बिड़ला, और पी.सी. पारेख, पर भ्रष्टाचार निवारण अधिनियम, 1988 की धारा 13(1)(सी) और 13(1)(डी)(iii) और भारतीय दंड संहिता, 1860 की धारा 120-बी और 409 का उल्लंघन करने का आरोप लगाया था।"
He was previously acquitted of ordering war crimes and of joint conspiracy.,युद्ध गुन्ह्यांचे आदेश देणे आणि संयुक्त कारस्थान या आरोपांमधून त्याची पूर्वी निर्दोष सुटका झाली होती.,पहले उन्हें युद्ध अपराधों का आदेश देने और संयुक्त षड्यंत्र रचने से विमुक्त कर दिया गया था।
The law was widely criticised by IT communities as it violates human rights by putting citizens under digital surveillance and severely restricting freedom of speech.,या कायद्यावर आय.टी. समुदायांनी व्यापक टीका केली कारण त्यामुळे नागरिकांवर डिजिटल पाळत ठेवली जाऊन आणि अभिव्यक्ती स्वातंत्र्यावर गंभीररित्या मर्यादा येऊन भाषण स्वातंत्र्याचे उल्लंघन होते.,आई.टी. समुदायों ने इस कानून की व्यापक रूप से आलोचना की क्योंकि यह नागरिकों की डिजिटल निगरानी करके और अभिव्यक्ति की स्वतंत्रता को गंभीर रूप से सीमित करके मानव अधिकारों का उल्लंघन करता है।
